zurich_city_11_c/left/001180.npz,303,213,341,244,car
zurich_city_11_c/left/001180.npz,0,247,39,465,car
zurich_city_11_c/left/001180.npz,0,222,180,387,car
zurich_city_11_c/left/001180.npz,429,223,576,278,car
zurich_city_11_c/left/000880.npz,401,221,423,246,car
zurich_city_11_c/left/000880.npz,241,222,287,256,car
zurich_city_11_c/left/001307.npz,0,291,43,465,car
zurich_city_11_c/left/001307.npz,0,221,21,278,car
zurich_city_11_c/left/001307.npz,282,220,312,246,car
zurich_city_11_c/left/001307.npz,231,213,285,264,car
zurich_city_11_c/left/001313.npz,335,218,360,235,car
zurich_city_11_c/left/001313.npz,230,208,291,263,car
zurich_city_11_c/left/001313.npz,288,215,320,242,car
zurich_city_11_c/left/001880.npz,310,208,358,250,car
zurich_city_11_c/left/001880.npz,280,220,337,261,car
zurich_city_11_c/left/001880.npz,134,193,284,309,car
zurich_city_11_c/left/001880.npz,0,234,153,466,car
zurich_city_11_c/left/001829.npz,376,213,407,239,car
zurich_city_11_c/left/001829.npz,316,210,361,250,car
zurich_city_11_c/left/001829.npz,360,221,389,242,car
zurich_city_11_c/left/001829.npz,269,222,333,264,car
zurich_city_11_c/left/001178.npz,304,212,340,242,car
zurich_city_11_c/left/001178.npz,27,221,192,368,car
zurich_city_11_c/left/001178.npz,426,221,566,274,car
zurich_city_11_c/left/001178.npz,0,236,78,465,car
zurich_city_11_c/left/001384.npz,278,217,287,250,person
zurich_city_11_c/left/001384.npz,418,213,466,278,car
zurich_city_11_c/left/001384.npz,302,221,341,251,car
zurich_city_11_c/left/001384.npz,105,216,251,321,car
zurich_city_11_c/left/000982.npz,295,221,323,241,car
zurich_city_11_c/left/000982.npz,330,220,373,262,car
zurich_city_11_c/left/000982.npz,0,218,161,369,car
zurich_city_11_c/left/000242.npz,324,209,352,240,car
zurich_city_11_c/left/000242.npz,323,208,352,240,large_vehicle
zurich_city_11_c/left/000242.npz,633,227,640,442,car
zurich_city_11_c/left/000242.npz,245,220,269,239,car
zurich_city_11_c/left/000242.npz,146,210,232,280,car
zurich_city_11_c/left/000242.npz,345,217,389,251,car
zurich_city_11_c/left/000242.npz,472,232,640,356,car
zurich_city_11_c/left/000299.npz,359,201,411,254,large_vehicle
zurich_city_11_c/left/000299.npz,377,222,421,261,car
zurich_city_11_c/left/000299.npz,405,223,448,277,car
zurich_city_11_c/left/000299.npz,221,219,267,254,car
zurich_city_11_c/left/000299.npz,426,213,572,308,car
zurich_city_11_c/left/000404.npz,102,199,151,224,car
zurich_city_11_c/left/000404.npz,336,214,376,251,car
zurich_city_11_c/left/000404.npz,152,212,256,298,car
zurich_city_11_c/left/000404.npz,0,220,192,385,car
zurich_city_11_c/left/001271.npz,226,218,258,281,car
zurich_city_11_c/left/001271.npz,255,213,288,245,car
zurich_city_11_c/left/001271.npz,35,172,239,336,car
zurich_city_11_c/left/001246.npz,315,216,337,241,car
zurich_city_11_c/left/001246.npz,235,200,320,276,car
zurich_city_11_c/left/001285.npz,0,113,160,467,car
zurich_city_11_c/left/001285.npz,274,228,296,250,car
zurich_city_11_c/left/001285.npz,238,222,278,260,car
zurich_city_11_c/left/001285.npz,132,227,222,335,car
zurich_city_11_c/left/000940.npz,318,223,345,247,car
zurich_city_11_c/left/000940.npz,191,221,252,268,car
zurich_city_11_c/left/000940.npz,463,224,587,278,car
zurich_city_11_c/left/000940.npz,0,223,191,349,car
zurich_city_11_c/left/000654.npz,0,211,58,239,car
zurich_city_11_c/left/000654.npz,56,217,112,237,car
zurich_city_11_c/left/000654.npz,165,178,289,293,large_vehicle
zurich_city_11_c/left/000654.npz,286,207,321,247,car
zurich_city_11_c/left/000501.npz,319,209,340,231,car
zurich_city_11_c/left/000151.npz,322,216,352,241,car
zurich_city_11_c/left/000151.npz,418,221,443,249,car
zurich_city_11_c/left/000151.npz,592,262,640,475,car
zurich_city_11_c/left/000151.npz,429,225,454,263,car
zurich_city_11_c/left/000151.npz,443,219,496,281,car
zurich_city_11_c/left/000151.npz,475,215,640,340,car
zurich_city_11_c/left/001741.npz,44,228,60,263,car
zurich_city_11_c/left/001741.npz,322,212,346,232,car
zurich_city_11_c/left/001741.npz,263,217,287,247,car
zurich_city_11_c/left/001741.npz,232,216,281,256,car
zurich_city_11_c/left/001741.npz,303,216,329,234,car
zurich_city_11_c/left/001149.npz,396,224,443,257,car
zurich_city_11_c/left/001149.npz,315,218,343,243,car
zurich_city_11_c/left/001149.npz,232,228,270,278,car
zurich_city_11_c/left/001149.npz,144,227,253,308,car
zurich_city_11_c/left/001040.npz,303,215,319,261,person
zurich_city_11_c/left/001040.npz,402,225,426,244,car
zurich_city_11_c/left/001040.npz,589,246,640,477,car
zurich_city_11_c/left/001040.npz,499,232,640,352,car
zurich_city_11_c/left/001040.npz,361,227,404,260,car
zurich_city_11_c/left/001413.npz,213,220,242,250,car
zurich_city_11_c/left/001413.npz,198,201,218,268,person
zurich_city_11_c/left/001413.npz,573,190,640,388,car
zurich_city_11_c/left/001413.npz,495,221,591,325,car
zurich_city_11_c/left/001413.npz,270,215,326,258,car
zurich_city_11_c/left/001866.npz,333,209,373,245,car
zurich_city_11_c/left/001866.npz,312,220,354,252,car
zurich_city_11_c/left/001866.npz,225,202,315,276,car
zurich_city_11_c/left/001866.npz,51,220,252,340,car
zurich_city_11_c/left/001761.npz,328,213,357,237,car
zurich_city_11_c/left/001761.npz,324,205,358,237,large_vehicle
zurich_city_11_c/left/001761.npz,251,219,284,259,car
zurich_city_11_c/left/001761.npz,308,218,339,240,car
zurich_city_11_c/left/001761.npz,202,219,269,274,car
zurich_city_11_c/left/001761.npz,399,220,451,260,car
zurich_city_11_c/left/001335.npz,435,225,453,264,car
zurich_city_11_c/left/001335.npz,350,224,377,243,car
zurich_city_11_c/left/001335.npz,287,220,332,256,car
zurich_city_11_c/left/001335.npz,186,209,289,300,car
zurich_city_11_c/left/000166.npz,295,223,318,245,car
zurich_city_11_c/left/000166.npz,298,217,329,244,car
zurich_city_11_c/left/000166.npz,408,223,428,253,car
zurich_city_11_c/left/000166.npz,417,224,454,264,car
zurich_city_11_c/left/000166.npz,427,227,475,276,car
zurich_city_11_c/left/000166.npz,564,206,640,466,car
zurich_city_11_c/left/000166.npz,455,217,581,311,car
zurich_city_11_c/left/001894.npz,0,174,225,420,car
zurich_city_11_c/left/001894.npz,280,207,340,260,car
zurich_city_11_c/left/001894.npz,238,222,316,277,car
zurich_city_11_c/left/000846.npz,0,276,8,464,car
zurich_city_11_c/left/000846.npz,266,222,297,246,car
zurich_city_11_c/left/000846.npz,0,220,188,381,car
zurich_city_11_c/left/000950.npz,317,221,346,249,car
zurich_city_11_c/left/000950.npz,0,223,131,439,car
zurich_city_11_c/left/000950.npz,164,217,238,275,car
zurich_city_11_c/left/000950.npz,491,225,640,295,car
zurich_city_11_c/left/001038.npz,308,218,324,263,person
zurich_city_11_c/left/001038.npz,406,227,430,246,car
zurich_city_11_c/left/001038.npz,366,229,408,262,car
zurich_city_11_c/left/001038.npz,569,244,640,476,car
zurich_city_11_c/left/001038.npz,494,234,637,344,car
zurich_city_11_c/left/001711.npz,219,218,256,245,car
zurich_city_11_c/left/001584.npz,262,221,288,243,car
zurich_city_11_c/left/001584.npz,319,223,370,263,car
zurich_city_11_c/left/001584.npz,49,215,207,358,car
zurich_city_11_c/left/001584.npz,0,241,116,465,car
zurich_city_11_c/left/001662.npz,261,219,322,271,car
zurich_city_11_c/left/000629.npz,212,222,237,241,car
zurich_city_11_c/left/000629.npz,235,196,308,265,large_vehicle
zurich_city_11_c/left/000629.npz,306,212,330,243,car
zurich_city_11_c/left/001713.npz,221,218,258,245,car
zurich_city_11_c/left/000664.npz,0,214,18,256,car
zurich_city_11_c/left/000664.npz,0,219,75,253,car
zurich_city_11_c/left/000664.npz,101,170,271,319,large_vehicle
zurich_city_11_c/left/000664.npz,310,219,326,247,car
zurich_city_11_c/left/000664.npz,338,217,363,235,car
zurich_city_11_c/left/000664.npz,269,208,313,254,car
zurich_city_11_c/left/001897.npz,275,207,337,263,car
zurich_city_11_c/left/001897.npz,0,167,204,465,car
zurich_city_11_c/left/001897.npz,227,222,311,282,car
zurich_city_11_c/left/000141.npz,426,225,445,259,car
zurich_city_11_c/left/000141.npz,333,219,361,242,car
zurich_city_11_c/left/000141.npz,435,222,467,272,car
zurich_city_11_c/left/000141.npz,451,219,552,304,car
zurich_city_11_c/left/000141.npz,503,238,640,393,car
zurich_city_11_c/left/001513.npz,485,223,640,300,car
zurich_city_11_c/left/001513.npz,305,215,335,251,car
zurich_city_11_c/left/001513.npz,366,218,391,238,car
zurich_city_11_c/left/001513.npz,443,217,543,271,car
zurich_city_11_c/left/001513.npz,259,217,323,267,car
zurich_city_11_c/left/001513.npz,0,221,133,293,car
zurich_city_11_c/left/000373.npz,155,204,204,227,car
zurich_city_11_c/left/000373.npz,328,216,357,242,car
zurich_city_11_c/left/000373.npz,239,216,280,258,car
zurich_city_11_c/left/000373.npz,188,219,264,275,car
zurich_city_11_c/left/000373.npz,0,228,129,465,car
zurich_city_11_c/left/001399.npz,248,213,265,258,person
zurich_city_11_c/left/001399.npz,446,229,476,280,car
zurich_city_11_c/left/001399.npz,291,219,337,255,car
zurich_city_11_c/left/001399.npz,468,203,564,314,car
zurich_city_11_c/left/001399.npz,0,210,183,464,car
zurich_city_11_c/left/001090.npz,231,219,268,248,car
zurich_city_11_c/left/001090.npz,79,219,223,327,car
zurich_city_11_c/left/001117.npz,201,219,261,259,car
zurich_city_11_c/left/000338.npz,417,180,540,293,large_vehicle
zurich_city_11_c/left/000338.npz,215,218,251,268,car
zurich_city_11_c/left/000338.npz,239,213,280,245,car
zurich_city_11_c/left/000338.npz,126,215,248,293,car
zurich_city_11_c/left/000338.npz,482,226,640,347,car
zurich_city_11_c/left/000761.npz,89,223,188,260,car
zurich_city_11_c/left/000761.npz,276,217,323,255,car
zurich_city_11_c/left/000761.npz,0,232,135,466,car
zurich_city_11_c/left/001786.npz,324,211,359,239,large_vehicle
zurich_city_11_c/left/001786.npz,327,212,359,239,car
zurich_city_11_c/left/001786.npz,372,213,395,234,car
zurich_city_11_c/left/001786.npz,182,219,256,290,car
zurich_city_11_c/left/001786.npz,50,219,216,339,car
zurich_city_11_c/left/001786.npz,300,218,338,244,car
zurich_city_11_c/left/001786.npz,444,216,551,286,car
zurich_city_11_c/left/001786.npz,459,209,640,311,car
zurich_city_11_c/left/001084.npz,17,190,66,312,person
zurich_city_11_c/left/001084.npz,247,215,280,242,car
zurich_city_11_c/left/001084.npz,139,215,249,301,car
zurich_city_11_c/left/000167.npz,293,217,328,245,large_vehicle
zurich_city_11_c/left/000167.npz,294,217,329,245,car
zurich_city_11_c/left/000167.npz,405,223,423,252,car
zurich_city_11_c/left/000167.npz,417,225,454,264,car
zurich_city_11_c/left/000167.npz,576,205,640,466,car
zurich_city_11_c/left/000167.npz,427,227,476,278,car
zurich_city_11_c/left/000167.npz,457,217,590,314,car
zurich_city_11_c/left/000862.npz,256,218,293,247,car
zurich_city_11_c/left/001883.npz,0,245,109,466,car
zurich_city_11_c/left/001883.npz,305,207,354,251,car
zurich_city_11_c/left/001883.npz,271,220,334,264,car
zurich_city_11_c/left/001883.npz,103,191,274,322,car
zurich_city_11_c/left/000884.npz,276,223,297,246,car
zurich_city_11_c/left/000884.npz,405,221,431,247,car
zurich_city_11_c/left/000884.npz,236,222,285,259,car
zurich_city_11_c/left/000200.npz,334,212,356,235,large_vehicle
zurich_city_11_c/left/000200.npz,248,216,284,251,large_vehicle
zurich_city_11_c/left/000200.npz,249,215,283,250,car
zurich_city_11_c/left/000200.npz,334,212,355,235,car
zurich_city_11_c/left/000200.npz,0,237,40,277,car
zurich_city_11_c/left/000200.npz,393,224,418,262,car
zurich_city_11_c/left/000200.npz,350,219,378,240,car
zurich_city_11_c/left/000200.npz,408,222,463,277,car
zurich_city_11_c/left/000200.npz,497,237,640,410,car
zurich_city_11_c/left/000200.npz,433,227,537,305,car
zurich_city_11_c/left/001039.npz,306,215,321,262,person
zurich_city_11_c/left/001039.npz,404,226,428,245,car
zurich_city_11_c/left/001039.npz,363,228,406,261,car
zurich_city_11_c/left/001039.npz,496,234,640,347,car
zurich_city_11_c/left/001039.npz,579,249,640,475,car
zurich_city_11_c/left/001514.npz,488,224,613,303,car
zurich_city_11_c/left/001514.npz,302,215,333,252,car
zurich_city_11_c/left/001514.npz,365,218,391,238,car
zurich_city_11_c/left/001514.npz,443,216,542,272,car
zurich_city_11_c/left/001514.npz,0,222,127,293,car
zurich_city_11_c/left/001514.npz,256,217,322,268,car
zurich_city_11_c/left/000710.npz,131,196,267,305,car
zurich_city_11_c/left/000710.npz,319,218,349,240,car
zurich_city_11_c/left/000710.npz,262,221,297,271,car
zurich_city_11_c/left/000941.npz,318,222,345,247,car
zurich_city_11_c/left/000941.npz,465,224,592,280,car
zurich_city_11_c/left/000941.npz,190,220,250,269,car
zurich_city_11_c/left/000941.npz,0,222,186,356,car
zurich_city_11_c/left/000108.npz,408,216,450,260,car
zurich_city_11_c/left/000108.npz,414,224,482,278,car
zurich_city_11_c/left/000108.npz,107,220,228,292,car
zurich_city_11_c/left/000878.npz,258,222,294,249,car
zurich_city_11_c/left/000878.npz,400,221,419,245,car
zurich_city_11_c/left/000878.npz,242,222,287,256,car
zurich_city_11_c/left/000911.npz,334,222,357,242,car
zurich_city_11_c/left/000911.npz,254,222,288,253,car
zurich_city_11_c/left/000911.npz,429,222,494,257,car
zurich_city_11_c/left/000911.npz,189,223,265,279,car
zurich_city_11_c/left/000068.npz,0,187,155,390,car
zurich_city_11_c/left/000068.npz,391,223,425,253,car
zurich_city_11_c/left/000068.npz,238,221,288,255,car
zurich_city_11_c/left/000949.npz,317,221,346,248,car
zurich_city_11_c/left/000949.npz,166,217,239,274,car
zurich_city_11_c/left/000949.npz,0,223,139,431,car
zurich_city_11_c/left/000949.npz,487,226,640,294,car
zurich_city_11_c/left/000512.npz,270,206,292,231,car
zurich_city_11_c/left/000512.npz,269,207,292,231,large_vehicle
zurich_city_11_c/left/001692.npz,221,216,250,238,car
zurich_city_11_c/left/001692.npz,0,220,196,365,car
zurich_city_11_c/left/001143.npz,178,222,206,246,car
zurich_city_11_c/left/001143.npz,316,214,343,238,car
zurich_city_11_c/left/001143.npz,391,219,424,248,car
zurich_city_11_c/left/001143.npz,240,223,276,267,car
zurich_city_11_c/left/001143.npz,171,223,268,292,car
zurich_city_11_c/left/001381.npz,280,214,292,249,person
zurich_city_11_c/left/001381.npz,413,215,455,275,car
zurich_city_11_c/left/001381.npz,303,221,341,250,car
zurich_city_11_c/left/001381.npz,128,216,257,310,car
zurich_city_11_c/left/001240.npz,0,207,39,273,car
zurich_city_11_c/left/001240.npz,327,219,350,244,car
zurich_city_11_c/left/001240.npz,258,206,335,274,car
zurich_city_11_c/left/001362.npz,0,173,145,466,car
zurich_city_11_c/left/001362.npz,400,214,422,255,car
zurich_city_11_c/left/001362.npz,473,212,604,300,car
zurich_city_11_c/left/001362.npz,316,217,348,241,car
zurich_city_11_c/left/001362.npz,216,212,289,269,car
zurich_city_11_c/left/001417.npz,192,224,233,257,car
zurich_city_11_c/left/001417.npz,173,205,196,278,person
zurich_city_11_c/left/001417.npz,261,218,322,265,car
zurich_city_11_c/left/001417.npz,519,225,640,351,car
zurich_city_11_c/left/000188.npz,253,226,277,248,car
zurich_city_11_c/left/000188.npz,266,215,296,246,large_vehicle
zurich_city_11_c/left/000188.npz,266,215,296,246,car
zurich_city_11_c/left/000188.npz,402,221,432,264,car
zurich_city_11_c/left/000188.npz,391,223,409,254,car
zurich_city_11_c/left/000188.npz,356,219,382,238,car
zurich_city_11_c/left/000188.npz,569,213,640,463,car
zurich_city_11_c/left/000188.npz,447,230,594,319,car
zurich_city_11_c/left/000188.npz,417,225,477,281,car
zurich_city_11_c/left/001621.npz,326,220,362,250,car
zurich_city_11_c/left/001621.npz,424,225,560,322,car
zurich_city_11_c/left/001225.npz,350,221,371,243,car
zurich_city_11_c/left/001225.npz,297,212,357,263,car
zurich_city_11_c/left/001445.npz,323,222,352,243,car
